date,straddle_entry,straddle_exit,pl_points,pl_dollars,open,high,low,close,volume,rsi_14,rsi_7,sma_5,sma_10,ema_5,ema_10,wma_5,wma_10,supertrend,open_ndaq,high_ndaq,low_ndaq,close_ndaq,volume_ndaq,rsi_14_ndaq,rsi_7_ndaq,sma_5_ndaq,sma_10_ndaq,ema_5_ndaq,ema_10_ndaq,wma_5_ndaq,wma_10_ndaq,supertrend_ndaq,open_aapl,high_aapl,low_aapl,close_aapl,volume_aapl,rsi_14_aapl,rsi_7_aapl,sma_5_aapl,sma_10_aapl,ema_5_aapl,ema_10_aapl,wma_5_aapl,wma_10_aapl,supertrend_aapl,open_amzn,high_amzn,low_amzn,close_amzn,volume_amzn,rsi_14_amzn,rsi_7_amzn,sma_5_amzn,sma_10_amzn,ema_5_amzn,ema_10_amzn,wma_5_amzn,wma_10_amzn,supertrend_amzn,open_goog,high_goog,low_goog,close_goog,volume_goog,rsi_14_goog,rsi_7_goog,sma_5_goog,sma_10_goog,ema_5_goog,ema_10_goog,wma_5_goog,wma_10_goog,supertrend_goog,open_msft,high_msft,low_msft,close_msft,volume_msft,rsi_14_msft,rsi_7_msft,sma_5_msft,sma_10_msft,ema_5_msft,ema_10_msft,wma_5_msft,wma_10_msft,supertrend_msft,open_meta,high_meta,low_meta,close_meta,volume_meta,rsi_14_meta,rsi_7_meta,sma_5_meta,sma_10_meta,ema_5_meta,ema_10_meta,wma_5_meta,wma_10_meta,supertrend_meta,open_nvda,high_nvda,low_nvda,close_nvda,volume_nvda,rsi_14_nvda,rsi_7_nvda,sma_5_nvda,sma_10_nvda,ema_5_nvda,ema_10_nvda,wma_5_nvda,wma_10_nvda,supertrend_nvda,exit
2021-10-25 11:00:00,13.89,6.44,2.48,248.0,4550.06006,4552.68994,4546.52979,4551.62012,138681363,68.0153844434337,65.49441140156766,4541.475976,4539.737012,4543.728978646727,4539.64343530234,4543.488638666666,4542.129802545454,4520.946032287113,198.12,199.58501,198.045,199.57179,56863,45.18995657697509,41.569732651276425,200.11236,200.234931,200.1327879069239,200.2727101165737,200.17526466666664,200.1962361818181,204.1639193509132,148.36,148.44,147.62109,147.955,4384046,51.42092116372934,37.03055267978628,148.849,148.911491,148.68029278502368,148.7747651363291,148.666998,148.85817836363637,147.32422918689068,3318.09009,3324.03003,3306.34106,3310.92993,196779,27.009800698733017,11.997670636171843,3341.700976,3383.896118,3344.845921661977,3368.706068879265,3335.044628,3361.946848,3417.67748578864,2767.17505,2776.0,2760.09009,2763.98999,73185,31.68385545041376,25.55374423433002,2759.012304,2802.332666,2771.164878054128,2792.0650132571845,2759.020426,2782.9266243636366,2875.5828468652307,307.42999,308.20001,307.17001,308.14999,1344174,57.9815074393337,44.59928215058273,308.812002,309.05450299999995,308.7326077245667,308.70684266846354,308.6933333333334,308.98218327272724,305.5948427466665,326.06,326.47,323.01999,323.95499,2610410,33.073062631625234,26.737039974052657,322.783996,330.264497,324.6441711426206,328.28665078596373,322.90166066666666,326.3232681818182,344.9048236523971,228.83,229.08,227.702,228.84061,2294481,65.87849601486629,64.15914693120534,227.579122,227.00707000000003,227.7152851584948,226.7824516954895,227.768536,227.5456627272727,220.82716836483863,True
2021-10-25 12:00:00,13.89,2.3,-0.8799999999999994,-87.99999999999994,4551.68018,4559.83008,4550.64014,4559.43018,204480491,70.24922630833079,70.20357528615473,4545.875976,4542.918018,4548.962712431152,4543.241025247369,4549.473373333333,4545.710378545455,4520.946032287113,199.60001,200.58,199.55,200.27,72025,48.21048912591253,48.72879368210058,200.27036,200.270931,200.1785252712826,200.27221736810571,200.2278113333333,200.2026123636364,204.1639193509132,147.955,148.32001,147.7401,148.3,5748492,54.002449309234095,43.84882072232915,148.66399800000002,148.822491,148.55352852334914,148.68844420245108,148.483998,148.7469981818182,147.32422918689068,3310.20337,3311.88501,3303.26001,3305.95996,240684,26.16683216142725,11.344786338939908,3331.292968,3371.468115,3331.8839344413186,3357.297685446671,3323.130956,3347.776637454546,3399.119132177127,2766.1499,2773.65991,2757.02002,2772.71997,120725,35.7288276698582,33.326049172347226,2760.558496,2794.945654,2771.6832420360856,2788.547732664969,2763.589648,2777.5424978181823,2875.5828468652307,308.14999,308.60901,307.72,308.20999,1729736,58.29345925751377,45.53669239801,308.669998,309.046501,308.5584018163778,308.616505819652,308.49266266666666,308.82863545454546,305.5948427466665,323.94699,325.29999,323.25,324.67001,3285792,35.03884079280421,30.72389576258268,323.14199799999994,328.669498,324.6527840950804,327.6290797339703,323.530332,325.3060887272727,344.9048236523971,228.84,230.42,228.2,230.38499,2619656,68.72332788616606,69.2471181889196,228.14112,227.617069,228.6051867723299,227.43745865994595,228.70382533333336,228.15983,221.4261743999385,True
2021-10-25 13:00:00,13.89,1.0,-5.489999999999998,-548.9999999999999,4559.47998,4567.75,4557.0498,4566.9502,185018923,72.25829052623277,74.16438978635004,4551.856056,4546.097022,4554.958541620768,4547.551784293301,4556.498114666667,4550.079866181818,4527.434261382773,200.28999,201.06,200.08,200.91,47950,50.88249999520568,54.668427542782254,200.454358,200.24718,200.4223501808551,200.38817784663195,200.44102466666664,200.31880672727272,204.1639193509132,148.315,148.91,148.14999,148.63,6153339,56.38969043013025,49.90228197978346,148.565998,148.816501,148.5790190155661,148.67781798382362,148.47266533333334,148.71199981818182,147.32422918689068,3305.30005,3315.79102,3298.56006,3314.0,245078,29.9743027165298,19.602038668004443,3324.492968,3359.975122,3325.9226229608794,3349.425379001821,3317.366633333333,3337.327889272727,3393.0287519986077,2772.28003,2774.28003,2760.72998,2774.28003,107736,36.45293085199499,34.74637010987489,2764.746484,2788.092651,2772.548838024057,2785.953604907701,2768.1634926666666,2773.785111636364,2872.274343225248,308.22,308.82001,307.62,308.60001,1693382,60.3539347610871,51.73064929499673,308.608,308.989501,308.57227121091853,308.61350657971525,308.46933333333334,308.7474552727273,305.5948427466665,324.72,325.65991,323.42001,325.29001,2619851,36.77302078147021,34.338629385218994,323.75600000000003,327.067499,324.86519273005365,327.20379432779384,324.24633600000004,324.6916363636364,344.43188078745544,230.36,232.27,229.81,232.02,3233045,71.43828885160083,73.83489091332262,229.22712,228.241069,229.74345784821995,228.2706479945012,229.9967853333333,228.96036290909092,223.22814971876403,False
2021-10-25 14:00:00,13.89,0.7,-4.409999999999998,-440.99999999999983,4566.95996,4571.97998,4565.54004,4569.54004,160798348,72.93612576530234,75.47430274493722,4557.28008,4549.391016,4559.819041080513,4551.549648967246,4562.392776,4554.342233090909,4536.029495566862,200.95,201.34,200.66,201.34,52173,52.65011823742712,58.44218604451477,200.568358,200.35618,200.72823345390336,200.5612364199716,200.73623866666668,200.5175012727273,204.1639193509132,148.64,149.08,148.5602,148.7299,4048729,57.11529537694873,51.73980299209762,148.508978,148.834991,148.62931267704408,148.68728744131022,148.52729933333333,148.69625418181818,147.32422918689068,3314.66431,3334.01001,3313.68994,3325.13989,184259,34.977590527746194,30.12257016342957,3319.66494,3348.7446039999995,3325.66171197392,3345.0098355469445,3317.5822740000003,3330.9942107272727,3393.0287519986077,2776.22998,2784.11597,2774.57007,2778.87012,77255,38.64326833256975,39.192805197102736,2769.0640140000005,2781.68667,2774.655932016038,2784.6656985608465,2772.871371333333,2772.108287818181,2872.274343225248,308.60999,309.1163,308.57001,308.82501,1167333,61.5345659369472,55.16264386421075,308.49100200000004,308.922002,308.6565174739457,308.6519617470397,308.54167,308.7175478181818,305.5948427466665,325.29999,326.78009,324.91101,325.04001,2643635,36.351618235040746,33.51593360091396,324.158002,325.461499,324.9234651533691,326.81037899546766,324.67433933333336,324.32300200000003,343.6967964386604,232.015,233.03999,231.81,232.36501,2505261,71.9907983345462,74.76179047532017,230.10212,228.884571,230.61730856548,229.01507745004645,231.04274866666665,229.7101703636364,225.20198639355377,True
2021-10-25 15:00:00,13.89,0.2,-4.839999999999998,-483.99999999999983,4569.52002,4570.18018,4566.22998,4567.62988,67476168,71.54755751217809,72.31914832329085,4563.034084000001,4552.866016,4562.422654053676,4554.473327336837,4565.842709333333,4557.658390181818,4538.457418766226,201.36,201.73,200.985,200.985,24549,51.01775011825165,54.10398882028785,200.615358,200.45468,200.8138223026023,200.63828434361312,200.87511933333332,200.6318321818182,204.1639193509132,148.7215,148.91879,148.71001,148.78999,1767274,57.57257217679185,52.95081916164219,148.480978,148.86798900000002,148.68287178469606,148.70596063379926,148.62097,148.68807218181817,147.32422918689068,3325.49512,3326.30493,3321.38989,3321.38989,57470,34.094475834136,28.6501985515268,3315.483934,3337.807714,3324.2377713159467,3340.7152999929544,3318.1572573333333,3326.0206263636364,3393.0287519986077,2779.63013,2780.0,2772.18994,2772.18994,40508,36.662692337285314,35.128547578756766,2772.4100100000005,2774.873169,2773.833934677359,2782.3973788225107,2773.913346666667,2770.3816096363635,2860.0286827930304,308.79001,308.88501,308.51999,308.535,545640,59.0919368770416,49.83442748623407,308.46400000000006,308.832002,308.61601164929715,308.63069597485065,308.556336,308.6471838181818,305.5948427466665,325.01001,325.41559,324.20999,325.14999,1409219,36.69530448916216,34.32351574528268,324.821002,323.940499,324.9989734355794,326.5084900872008,325.005002,324.266364,340.63053925175245,232.33,233.03,232.2,232.745,638944,72.61904370027763,75.86060352657671,231.271122,229.60606,231.32653904365333,229.6932451864016,231.92370866666667,230.4120665454545,226.06813708901825,False
2021-11-03 11:00:00,22.5,19.0,0.8200000000000003,82.00000000000003,4627.3999,4628.45996,4621.18994,4626.12012,176656514,69.58275849302908,68.74368019260187,4628.698048,4619.060987999999,4625.720432983223,4619.587471172362,4628.151434666667,4623.841860727272,4600.95985689115,209.41499,209.5,208.00101,209.27,43389,55.39799294985336,46.79340222144657,211.592,209.920502,210.7908561271284,210.19896032675976,211.26999933333332,210.6999101818182,208.1411970524963,150.73,150.815,150.3623,150.58501,3422377,55.32963556784571,57.358156951070576,150.9318,149.97840100000002,150.62382580434388,150.28341225267283,150.85606733333333,150.4325649090909,148.55244986065318,3323.29004,3324.73999,3311.53491,3314.56006,188481,41.79401645265744,45.38849080412357,3299.712012,3307.5680179999995,3305.134250242745,3313.5709535667124,3302.632032,3303.2403812727275,3353.162620369483,2918.06006,2919.59009,2904.26001,2910.59009,59713,51.35052310188245,43.43497318831062,2916.311962,2914.488989,2913.9345761268514,2917.169861651168,2913.255322,2914.8494403636364,2886.4887071973967,332.91,332.95999,330.77979,330.89999,1665244,66.42581127608887,58.11484905720781,332.143998,330.496999,331.57714699219434,330.63369987811075,331.99199600000003,331.3574521818182,328.1090624680089,328.694,329.1138,326.81061,327.79001,1537025,54.14313100518353,53.33302899366368,327.324,328.963999,327.19526171475434,327.3066152273063,326.65467066666673,327.94800018181814,322.6480976452954,265.82999,265.84,262.36371,262.88199,2740667,76.01982928138996,70.49732158974507,264.12839799999995,261.305199,263.1349274774022,261.3031235079317,263.91733066666666,262.64163436363634,257.47459186739303,False
2021-11-03 12:00:00,22.5,18.8,1.9000000000000004,190.00000000000003,4626.12012,4628.89014,4623.74023,4625.27979,243772963,68.72678312090157,66.68492484263098,4627.690042,4621.010988,4625.573551988815,4620.622438231932,4627.012015333333,4624.972552,4600.95985689115,209.2,209.53,207.44,207.735,70360,49.72516357014432,38.80191329608946,210.901,209.903002,209.7722374180856,209.75096754007615,209.9843326666667,210.30254618181817,214.03374586204325,150.5799,150.64,150.11031,150.36,5323746,53.657161146053376,53.165914969049815,150.7698,150.13040099999998,150.5358838695626,150.2973372976414,150.66546733333334,150.50194654545456,148.55244986065318,3314.82007,3320.45996,3309.62988,3314.95947,218521,41.92753988912973,45.72932082947207,3303.815918,3305.68396,3308.409323495164,3313.823411100037,3307.714518,3304.584281636364,3353.162620369483,2909.98999,2913.41992,2903.06006,2912.87012,94972,52.10204686177532,45.79017199789612,2912.706006,2914.295996,2913.5797574179014,2916.388090441864,2912.108041333333,2914.5551005454545,2886.4887071973967,330.89999,331.56,330.64999,331.25,2239433,67.19280239976997,60.36192343081368,331.961998,330.854998,331.46809799479627,330.74575444572696,331.69399666666664,331.4943614545454,328.1090624680089,327.78,328.78,326.73001,327.39999,2063565,53.3395690226509,51.75402191313016,326.406,328.594998,327.26350447650293,327.32359245870515,326.6800006666667,327.66363490909094,322.6480976452954,262.79999,264.20001,262.48499,264.12,2445170,77.68382722633375,75.01137564656209,264.126398,261.923199,263.46328498493483,261.8152828701259,263.9145313333333,263.1534163636364,257.47459186739303,False
2021-11-03 13:00:00,22.5,20.14,2.33,233.0,4625.22998,4628.08008,4623.3501,4626.72021,195813603,69.42117460317797,68.56743712969656,4627.192092,4622.739015,4625.955771325877,4621.731124007944,4626.688738,4626.0105923636365,4601.775677232048,207.72,208.12,206.82001,208.08,54015,50.94112192652891,41.42500136042017,209.867,209.970002,209.20815827872377,209.44715526006232,209.04399933333332,209.97109127272725,212.78321144971824,150.35249,150.64799,150.27,150.64799,3635042,55.51076483883961,57.774315624537614,150.715398,150.3142,150.57325257970842,150.36109233443386,150.624864,150.59605363636365,148.55244986065318,3312.29004,3340.0,3309.41992,3330.27002,340534,46.95121824172129,57.57146517987447,3310.829932,3305.851953,3315.696222330109,3316.813703627303,3316.532551999999,3309.0544743636365,3353.162620369483,2912.06006,2927.19995,2911.05005,2918.87012,65730,54.11099424134382,51.93445142051128,2913.30005,2915.233008,2915.3432116119347,2916.839368543343,2914.162746,2915.3867594545454,2886.4887071973967,331.26001,332.05499,330.755,331.78,1568028,68.37108432158813,63.79344528851695,331.82999800000005,331.166998,331.5720653298642,330.9337990919584,331.63333066666667,331.66254363636364,328.1090624680089,327.39001,329.67001,327.04999,328.345,2462628,55.07920221385001,55.47999210609228,326.833002,328.21749800000003,327.62400298433533,327.5093029207587,327.32633400000003,327.6181807272728,322.6480976452954,264.14001,265.16061,263.42841,264.25,2416141,77.85757910133496,75.47115389129056,264.01640000000003,262.551199,263.7255233232899,262.2579587119212,263.955732,263.5764710909091,257.47459186739303,False
2021-11-03 14:00:00,22.5,13.12,2.6000000000000005,260.00000000000006,4626.87988,4628.00977,4623.47998,4625.52002,163933958,68.0650440438411,64.99718239815591,4626.61006,4624.713038,4625.810520883919,4622.4200141883175,4626.131380666667,4626.516229636363,4603.284039792058,208.3,209.0,208.13499,209.0,41999,54.12733916556444,48.31690311128794,209.268998,210.125501,209.13877218581587,209.3658543036873,208.75499933333333,209.79472727272724,212.78321144971824,150.645,150.7,150.23,150.32001,2913435,52.91498664487071,51.09430124744549,150.5734,150.465702,150.48883838647228,150.35362281908223,150.49306800000002,150.59711,148.55244986065318,3329.90991,3334.36011,3322.6897,3332.43994,170588,47.64252045401656,59.04897242161713,3318.1979,3308.046948,3321.2774615534063,3319.6548375132475,3323.735888,3313.888653818182,3353.162620369483,2918.12012,2918.12012,2901.13989,2902.46997,99753,48.164513242723366,38.14670426819214,2911.094044,2914.387012,2911.0521310746235,2914.226750626371,2910.552719333333,2913.066207090909,2886.4887071973967,331.76001,332.1199,331.168,332.04001,1303368,68.96006327016023,65.50275058094122,331.729998,331.61,331.7280468865762,331.134928347966,331.7033346666667,331.8212730909092,328.1090624680089,328.32001,329.23001,327.97,328.84,1596113,56.00447736406382,57.48641102782655,327.389002,328.051498,328.02933532289023,327.75124784425714,327.9953333333333,327.7313629090909,322.6480976452954,264.285,264.72,263.62,264.28,1563669,77.90034109464415,75.59206377996887,263.93239800000003,263.187198,263.91034888219326,262.6256025824809,264.0435986666667,263.8907985454545,257.7714985095648,True
2021-11-03 15:00:00,22.5,0.52,-6.119999999999999,-611.9999999999999,4625.5498,4626.83008,4622.79004,4624.20996,82656984,66.53712810030456,60.95532567326319,4625.57002,4627.032032,4625.27700058928,4622.745458881351,4625.331347333334,4626.424760909091,4603.826469840373,208.97,208.99001,208.21001,208.215,21363,51.07897758534145,43.25105551503691,208.46,210.165,208.83084812387727,209.1566080666533,208.40366666666665,209.44736345454544,212.78321144971824,150.3101,150.448,150.19009,150.3679,1800029,53.25868185776355,52.038961048962015,150.45618199999998,150.645491,150.44852559098152,150.35621867015817,150.424568,150.57932781818178,148.55244986065318,3332.98999,3356.80005,3332.98999,3347.91992,329357,52.407314156726,68.25086145524492,3328.029882,3313.067944,3330.158281035604,3324.7939434199297,3333.643228,3321.138285090909,3353.162620369483,2906.02002,2912.0,2904.0,2904.0,31390,48.7305826869092,39.88381728012505,2909.76006,2915.087012,2908.701420716416,2912.3673414215764,2908.188038,2911.1776594545454,2886.4887071973967,332.04999,332.5499,332.04999,332.08499,636086,69.06737478654011,65.82834328215574,331.610998,331.999499,331.8470279243842,331.30766683015395,331.82166533333327,331.9076349090909,328.4576584797091,328.89011,329.85001,328.79501,329.23499,896713,56.76968175898568,59.1982876582521,328.321998,328.058997,328.43122021526017,328.0210191453013,328.61066266666666,327.9465432727273,322.6480976452954,264.29031,264.39001,262.60001,262.72,840167,70.29773959491459,58.19054172298579,263.650398,263.737198,263.5135659214622,262.6427657493025,263.639466,263.80585345454546,257.7714985095648,False
