date,open,high,low,close,volume,rsi_14,rsi_7,sma_5,sma_10,ema_5,ema_10,wma_5,wma_10,supertrend
2021-10-01 11:00:00,3284.1499,3288.49512,3265.0,3265.03003,260376,,,,,,,,,0.0
2021-10-01 12:00:00,3265.66992,3282.96509,3255.93994,3280.41992,371349,,,,,,,,,
2021-10-01 13:00:00,3280.85718,3285.38647,3267.38989,3268.59497,261349,,,,,,,,,
2021-10-01 14:00:00,3268.02002,3276.58008,3261.43994,3271.8501,294419,,,,,,,,,
2021-10-01 15:00:00,3272.32007,3281.69995,3270.36011,3271.37988,125724,,,3271.45498,,3271.45498,,3271.730305333333,,
2021-10-04 11:00:00,3231.48999,3232.53003,3200.68994,3204.86011,446533,,,3259.420996,,3249.25669,,3249.532015333333,,
2021-10-04 12:00:00,3204.5,3208.90869,3180.62402,3194.51001,808180,,,3242.2390139999998,,3231.0077966666668,,3227.8950200000004,,
2021-10-04 13:00:00,3193.98999,3210.09009,3182.28003,3187.65991,489220,,10.048760248185914,3226.052002,,3216.558501111111,,3209.701985333333,,3106.360913958687
2021-10-04 14:00:00,3187.80005,3196.3999,3181.07007,3187.29492,348499,,9.994352420001755,3209.140966,,3206.803974074074,,3196.7829580000002,,3107.747580535931
2021-10-04 15:00:00,3187.87988,3194.81299,3183.01001,3183.01001,152271,,9.304362041332695,3191.466992,3231.460986,3198.8726527160497,3231.4609859999996,3188.072639333333,3212.4312539999996,3116.6026379428276
2021-10-05 11:00:00,3230.13989,3246.5,3229.71997,3244.91992,339237,,58.08373486322344,3199.4789539999997,3229.4499750000004,3214.2217418107,3233.90806490909,3205.890282,3214.878332909091,3144.3235011133384
2021-10-05 12:00:00,3243.625,3257.48999,3234.67505,3250.18994,421424,,60.20909490033808,3210.61494,3226.426977,3226.2111412071336,3236.86840583471,3222.7939439999996,3218.6492356363633,3156.729768657309
2021-10-05 13:00:00,3250.51001,3260.02979,3245.44995,3254.76001,268103,,62.15071810715325,3224.03496,3225.0434809999997,3235.727430804756,3240.1214247738535,3237.508967333333,3223.8006961818187,3171.11931674136
2021-10-05 14:00:00,3253.96997,3256.22998,3244.1001,3248.88501,202921,,57.912482220475795,3236.352978,3222.746972,3240.113290536504,3241.7148039058798,3245.7923173333334,3228.1355196363643,3176.0127753546753
2021-10-05 15:00:00,3250.65503,3257.91431,3250.58008,3255.11011,75780,54.00915207486451,61.18459557296362,3250.7729980000004,3221.119995,3245.1122303576694,3244.1503141048106,3252.0446946666666,3234.019726545455,3187.696750798418
2021-10-06 11:00:00,3211.1001,3246.63501,3198.62012,3245.62012,338199,49.93908728398595,53.75206968699195,3250.913038,3225.195996,3245.2815269051134,3244.4175515402994,3250.3270686666665,3238.474294727273,3187.696750798418
2021-10-06 12:00:00,3246.54004,3251.61011,3228.55005,3234.13892,306392,45.47424921820958,45.884684654374475,3247.702834,3229.158887,3241.5673246034094,3242.548709442063,3244.7356960000006,3240.100280909091,3187.696750798418
2021-10-06 13:00:00,3232.1001,3246.98999,3230.0,3234.37988,170209,45.584208632171936,46.07792875375785,3243.626808,3233.830884,3239.1715097356064,3241.063467725324,3240.2947113333335,3241.049552363636,3187.696750798418
2021-10-06 14:00:00,3233.30005,3244.05493,3227.37988,3244.05493,160930,49.94875021565017,53.805322482839244,3242.660792,3239.506885,3240.7993164904046,3241.6073699570825,3240.437418666667,3242.908469818182,3187.696750798418
2021-10-06 15:00:00,3246.16992,3256.9751,3243.91992,3253.28003,159849,53.75729822252682,60.156933403040796,3242.2947759999997,3246.533887,3244.9595543269365,3243.7296717830673,3243.9771646666663,3245.412678,3187.696750798418
2021-10-07 11:00:00,3314.93994,3320.47998,3312.66162,3317.53003,212725,70.55975188813527,81.1814711325559,3256.676758,3253.7948979999996,3269.149712884625,3257.1479187316004,3269.055582666667,3258.3210676363638,3229.2604526612326
2021-10-07 12:00:00,3317.19507,3322.57007,3312.02417,3314.44507,312951,69.25849322528443,78.85068532183953,3272.737988,3260.220411,3284.2481652564165,3267.5655825985823,3288.311686666667,3269.348371636364,3238.265141862084
2021-10-07 13:00:00,3314.32007,3320.53003,3314.32007,3319.78003,173849,70.27927362346591,80.00870211852983,3289.8180179999995,3266.722413,3296.0921201709443,3277.0591184897494,3303.9923673333337,3280.177393272727,3247.3225483185997
2021-10-07 14:00:00,3319.36011,3324.1499,3317.0,3324.1499,151863,71.12504034065134,81.00271983862615,3305.837012,3274.248902,3305.444713447296,3285.6210787643404,3315.4363280000002,3290.618754545455,3257.6293626337124
2021-10-07 15:00:00,3324.75,3325.48511,3319.01001,3320.81958,99942,69.50177615715721,77.57323205276714,3319.3449219999993,3280.8198490000004,3310.5696689648644,3292.0208062617326,3320.4305173333332,3299.0861505454545,3265.676825879776
2021-10-08 11:00:00,3310.12012,3320.77002,3310.12012,3316.6001,127959,67.40282454232197,73.00446675070523,3319.158936,3287.9178469999997,3312.5798126432433,3296.489768759599,3319.5155766666667,3305.5916507272727,3265.676825879776
2021-10-08 12:00:00,3318.59497,3318.66992,3298.0,3302.67505,301386,60.869574176629385,59.509852960804366,3316.804932,3294.77146,3309.2782250954956,3297.6143653487625,3314.020948,3308.2747785454544,3265.676825879776
2021-10-08 13:00:00,3303.5,3306.0,3295.0,3300.70508,235232,59.98378050798929,57.74804742599863,3312.989942,3301.40398,3306.420510063664,3298.176313467169,3308.6543306666663,3309.3536185454545,3265.676825879776
2021-10-08 14:00:00,3301.56006,3308.5249,3293.21997,3294.0,170988,56.94621132313577,51.67332245591136,3306.959962,3306.398487,3302.280340042443,3297.4169837458658,3302.3243500000003,3308.0074403636363,3265.676825879776
2021-10-08 15:00:00,3293.8501,3302.43994,3293.8501,3301.17993,68193,59.321716043259165,57.28659975283709,3303.032032,3311.1884769999997,3301.913536694962,3298.101155792072,3300.3976726666665,3307.058611818182,3265.676825879776
2021-10-11 11:00:00,3283.87012,3292.58984,3282.62988,3283.03003,166347,51.574925062035256,42.66983297650486,3296.3180179999995,3307.7384770000003,3295.6190344633087,3295.360951102604,3293.7303386666667,3301.9388941818183,3265.676825879776
2021-10-11 12:00:00,3282.3999,3286.5,3272.20752,3276.8999,198613,49.23623279115146,38.771710575861526,3291.162988,3303.98396,3289.3793229755393,3292.004396356676,3287.2576326666667,3296.331880181818,3265.676825879776
