date,open,high,low,close,volume,rsi_14,rsi_7,sma_5,sma_10,ema_5,ema_10,wma_5,wma_10,supertrend
2021-10-01 12:00:00,3284.1499,3288.49512,3265.0,3265.03003,260376,,,,,,,,,0.0
2021-10-01 13:00:00,3265.66992,3282.96509,3255.93994,3280.41992,371349,,,,,,,,,
2021-10-01 14:00:00,3280.85718,3285.38647,3267.38989,3268.59497,261349,,,,,,,,,
2021-10-04 12:00:00,3231.48999,3232.53003,3200.68994,3204.86011,446533,,,,,,,,,
2021-10-04 13:00:00,3204.5,3208.90869,3180.62402,3194.51001,808180,,,3242.683008,,3242.683008,,3228.243018,,
2021-10-04 14:00:00,3193.98999,3210.09009,3182.28003,3187.65991,489220,,,3227.208984,,3224.3419753333333,,3209.901985333333,,
2021-10-05 12:00:00,3230.13989,3246.5,3229.71997,3244.91992,339237,,,3220.108984,,3231.2012902222223,,3215.8056306666667,,
2021-10-05 13:00:00,3243.625,3257.48999,3234.67505,3250.18994,421424,,54.03529013140455,3216.4279779999997,,3237.5308401481484,,3225.8326159999997,,3137.531111675383
2021-10-05 14:00:00,3250.51001,3260.02979,3245.44995,3254.76001,268103,,56.12619013634409,3226.407958,,3243.2738967654323,,3238.6099600000002,,3157.2540577124096
2021-10-06 12:00:00,3211.1001,3246.63501,3198.62012,3245.62012,338199,,50.740645445018,3236.62998,3239.656494,3244.055971176955,3239.656494,3245.014014,3236.629181454546,3157.2540577124096
2021-10-06 13:00:00,3246.54004,3251.61011,3228.55005,3234.13892,306392,,44.48501713750064,3245.925782,3236.567383,3240.750287451304,3238.653298727272,3244.183660666667,3235.625986181818,3157.2540577124096
2021-10-06 14:00:00,3232.1001,3246.98999,3230.0,3234.37988,170209,,44.65209564706345,3243.817774,3231.963379,3238.6268183008697,3237.8763135041318,3240.335026666667,3235.2282583636365,3157.2540577124096
2021-10-07 12:00:00,3314.93994,3320.47998,3312.66162,3317.53003,212725,,74.9743226750998,3257.2857919999997,3236.856885,3264.927888867247,3252.3588074124714,3264.9057786666667,3250.7858312727276,3195.4438013059307
2021-10-07 13:00:00,3317.19507,3322.57007,3312.02417,3314.44507,312951,,73.23761237269368,3269.222804,3247.8153810000003,3281.4336159114982,3263.6472187920217,3283.9588713333333,3264.8927740000004,3210.946119894084
2021-10-07 14:00:00,3314.32007,3320.53003,3314.32007,3319.78003,173849,67.10427761363226,74.43251169670411,3284.0547859999997,3260.342383,3294.215753940999,3273.8531844661993,3300.8112800000004,3277.9772556363637,3225.2427358881355
2021-10-08 12:00:00,3310.12012,3320.77002,3310.12012,3316.6001,127959,65.85169714173985,72.19109166007958,3300.547022,3273.236402,3301.677202627333,3281.62535092689,3311.6597180000003,3288.205931454545,3232.813270879371
2021-10-08 13:00:00,3318.59497,3318.66992,3298.0,3302.67505,301386,60.52391643521202,62.56561421024579,3314.206056,3279.011915,3302.009818418222,3285.4525689401826,3312.3690606666664,3293.5584129090907,3232.813270879371
2021-10-08 14:00:00,3303.5,3306.0,3295.0,3300.70508,235232,59.78697415230237,61.21841933384642,3310.841066,3284.0634290000003,3301.5749056121485,3288.2257527692404,3307.868735333333,3297.5026247272726,3232.813270879371
2021-10-11 12:00:00,3283.87012,3292.58984,3282.62988,3283.03003,166347,53.49346453162462,49.95814772864772,3304.558058,3286.890431,3295.3932804080996,3287.2810759021054,3298.59839,3297.3147340000005,3232.813270879371
2021-10-11 13:00:00,3282.3999,3286.5,3272.20752,3276.8999,198613,51.46982688238566,46.497538659400185,3295.982032,3290.0184090000002,3289.2288202720665,3285.393589374449,3289.379004,3295.498273818182,3232.813270879371
2021-10-11 14:00:00,3276.83496,3282.61011,3267.37988,3271.95996,160857,49.833791731905926,43.654553802539624,3287.054004,3293.8005130000006,3283.4725335147114,3282.9511113063672,3281.371646666667,3292.214919454545,3232.813270879371
2021-10-12 12:00:00,3242.0,3262.6582,3240.80005,3250.22998,148332,43.31195338836935,33.22813819351382,3276.56499,3295.385523,3272.391682343141,3277.0018147052097,3269.0969720000003,3284.2930043636366,3232.813270879371
2021-10-12 13:00:00,3250.01001,3251.92993,3236.28003,3245.35742,215097,41.98509732432266,31.274091912293652,3265.495458,3288.168262,3263.3802615620943,3271.248288395171,3258.694448666667,3275.1969856363635,3232.813270879371
2021-10-12 14:00:00,3246.09009,3258.11011,3242.0,3254.68994,183310,45.43313096916789,39.256227836240086,3259.82744,3282.1927490000003,3260.483487708063,3268.237679596049,3255.0926093333333,3269.110018,3232.813270879371
2021-10-13 12:00:00,3272.92993,3275.0,3261.37012,3269.45752,143532,50.45144680507266,49.981056012764775,3258.338964,3277.160498,3263.4748318053757,3268.4594687604035,3258.302636,3266.794521818182,3232.813270879371
2021-10-13 13:00:00,3268.0,3278.60254,3266.4751,3270.02002,279970,50.63766517769641,50.37044970245067,3257.950976,3272.50249,3265.6565612035843,3268.743205349421,3262.196321333334,3265.4962530909092,3232.813270879371
2021-10-13 14:00:00,3269.79004,3275.55078,3261.12891,3274.40991,269063,52.14912709281404,53.65541855368013,3262.786962,3269.6759759999995,3268.5743441357226,3269.7735152858895,3267.6826326666664,3265.8430567272726,3232.813270879371
2021-10-14 12:00:00,3308.1001,3312.16992,3299.97998,3301.8042,226820,60.31525539545953,68.72594239116172,3274.0763180000004,3269.785888,3279.6509627571486,3275.5972761430003,3280.6883786666667,3271.684552,3241.888026827913
2021-10-14 13:00:00,3302.6499,3308.45996,3301.0,3308.45996,183778,62.01154594452332,71.36534550831001,3284.8303220000003,3272.3288810000004,3289.2539618380997,3281.5723095715457,3292.149592666667,3278.716201454545,3246.5963040216557
2021-10-14 14:00:00,3308.5,3308.5,3303.58496,3305.8501,164863,60.91207367873745,68.71243158820631,3292.108838,3275.2239010000003,3294.7860078920667,3285.98645328581,3299.1561853333333,3284.810968545454,3254.1789186117994
2021-10-15 12:00:00,3310.43994,3324.43994,3306.21997,3322.8501,381102,65.23581909913204,75.6041836017296,3302.674854,3280.312915,3304.140705261378,3292.688934506572,3309.403272666667,3293.4702774545453,3262.9028723056617
