date,open,high,low,close,volume,rsi_14,rsi_7,sma_5,sma_10,ema_5,ema_10,wma_5,wma_10,supertrend
2021-10-01 11:00:00,283.72,284.59,282.56989,282.73999,2805810,,,,,,,,,0.0
2021-10-01 12:00:00,282.64999,286.34,282.60001,285.87,3398164,,,,,,,,,
2021-10-01 13:00:00,285.87,286.87,285.76001,286.35001,2706774,,,,,,,,,
2021-10-01 14:00:00,286.35989,287.155,285.79001,286.59,1949137,,,,,,,,,
2021-10-01 15:00:00,286.60999,287.47,286.60999,287.0621,1102039,,,285.72241999999994,,285.72241999999994,,286.34670133333327,,
2021-10-04 11:00:00,284.10999,284.32001,282.56,282.67001,2431144,,,285.708424,,284.70494999999994,,285.3292313333333,,
2021-10-04 12:00:00,282.67001,282.79999,280.41,282.51999,4763874,,,285.03842199999997,,283.97663,,284.26642,,
2021-10-04 13:00:00,282.495,282.76999,280.89999,281.36499,3515624,,29.53135296502353,284.04141799999996,,283.10608333333334,,283.04194266666667,,275.00864174881855
2021-10-04 14:00:00,281.35001,281.73001,280.25,280.92999,2541970,,27.36185359705538,282.90941599999996,,282.3807188888889,,282.00479999999993,,275.00864174881855
2021-10-04 15:00:00,280.92999,281.67999,280.91,281.07999,1039440,,29.44701822127754,281.712994,283.71770699999996,281.9471425925926,283.717707,281.39499133333334,282.8900043636363,275.71807029243996
2021-10-05 11:00:00,285.81,287.21991,285.62079,286.89001,1927489,,69.28747368171993,282.55699400000003,284.132709,283.5947650617284,284.29448936363633,283.1206633333333,283.46678672727273,278.5090399398339
2021-10-05 12:00:00,286.89001,288.92999,286.51999,288.27231,3028700,,73.4490714827652,283.707458,284.37294,285.15394670781893,285.0177294793388,285.02576866666664,284.2194414545454,279.9328807389528
2021-10-05 13:00:00,288.2973,289.82001,288.14999,289.59,2672676,,76.92620470701401,285.35245999999995,284.696939,286.63263113854595,285.84905139218625,286.986616,285.16799781818185,281.6644941604335
2021-10-05 14:00:00,289.54999,290.01999,289.44,289.79001,1658937,,77.44918945438732,287.124464,285.01694000000003,287.68509075903063,286.56558932087967,288.46579933333334,286.09401072727275,283.33091765400644
2021-10-05 15:00:00,289.79001,290.39801,289.72,290.12,1046198,72.93954006111886,78.39190844966726,288.932466,285.32273,288.4967271726871,287.2118458079924,289.46431133333334,287.02183981818183,284.3649686420818
2021-10-06 11:00:00,286.88,289.85999,285.91,289.85999,2391446,71.30408737658726,75.49088859779968,289.526462,286.041728,288.95114811512474,287.6933265701756,289.773486,287.84679618181815,284.3649686420818
2021-10-06 12:00:00,289.85001,290.86969,288.56,288.84,4100213,65.13423430725892,64.55698253620511,289.64,286.673729,288.9140987434165,287.90181264832546,289.5446653333333,288.35557290909094,284.3649686420818
2021-10-06 13:00:00,288.85001,289.85001,288.56,288.89999,2185769,65.32427803450332,64.90575838179284,289.501998,287.427229,288.90939582894435,288.083299439539,289.29799533333335,288.76034763636363,284.3649686420818
2021-10-06 14:00:00,288.85001,290.57001,288.48001,290.57001,2119835,70.19478419086332,73.40537270784398,289.657998,288.39123099999995,289.4629338859629,288.5354286323501,289.65399933333333,289.33176236363636,284.3649686420818
2021-10-06 15:00:00,290.57501,291.98001,290.54251,291.69501,1734502,72.95101216772913,77.65804708151182,289.973,289.452733,290.20695925730865,289.1098979719228,290.33300333333335,289.93244945454546,285.2210511670198
2021-10-07 11:00:00,295.41739,296.16,295.14001,295.84341,1921876,80.21618187305704,86.76368291114501,291.16968399999996,290.348073,292.0857761715391,290.33417288611867,292.28980666666666,291.09439072727275,288.5086609236322
2021-10-07 12:00:00,295.8425,296.64001,295.42001,295.54001,2499889,78.55435924002302,83.84784881350785,292.509686,291.074843,293.23718744769275,291.2806887250062,293.746582,292.0383792727273,289.406332191665
2021-10-07 13:00:00,295.54999,296.45999,295.41,296.01001,1725035,79.2707870899404,84.77270993551538,293.93169,291.71684400000004,294.1614616317952,292.1405653204596,294.9133566666667,292.9356823636364,289.82484889085396
2021-10-07 14:00:00,296.04001,296.56,295.85001,296.17191,1566687,79.5245340805554,85.1152284921968,295.05207,292.355034,294.8316110878635,292.873537080376,295.6600966666667,293.74569436363635,290.6803499291451
2021-10-07 15:00:00,296.16,296.19,295.35001,295.53,689841,75.57446106946983,77.09374473541192,295.819068,292.896034,295.064407391909,293.35653033848945,295.8194066666666,294.3229609090909,290.68547630552047
