date,open,high,low,close,volume,rsi_14,rsi_7,sma_5,sma_10,ema_5,ema_10,wma_5,wma_10,supertrend
2021-10-01 12:00:00,283.72,284.59,282.56989,282.73999,2805810,,,,,,,,,0.0
2021-10-01 13:00:00,282.64999,286.34,282.60001,285.87,3398164,,,,,,,,,
2021-10-01 14:00:00,285.87,286.87,285.76001,286.35001,2706774,,,,,,,,,
2021-10-04 12:00:00,284.10999,284.32001,282.56,282.67001,2431144,,,,,,,,,
2021-10-04 13:00:00,282.67001,282.79999,280.41,282.51999,4763874,,,284.03000000000003,,284.03,,283.787334,,
2021-10-04 14:00:00,282.495,282.76999,280.89999,281.36499,3515624,,,283.755,,283.1416633333333,,282.89899733333334,,
2021-10-05 12:00:00,285.81,287.21991,285.62079,286.89001,1927489,,,283.959002,,284.39111222222226,,283.9440006666666,,
2021-10-05 13:00:00,286.89001,288.92999,286.51999,288.27231,3028700,,72.12945278845248,284.343462,,285.6848448148148,,285.38176999999996,,278.4080372606865
2021-10-05 14:00:00,288.2973,289.82001,288.14999,289.59,2672676,,75.68565831093254,285.72746,,286.9865632098766,,287.13061600000003,,280.536284896733
2021-10-06 12:00:00,286.88,289.85999,285.91,289.85999,2391446,,76.40533331881987,287.19546,285.61273,287.94437213991773,285.61273,288.50812599999995,286.6239709090909,280.536284896733
2021-10-06 13:00:00,289.85001,290.86969,288.56,288.84,4100213,,67.58797724145437,288.690462,286.22273099999995,288.24291475994517,286.1995063636363,289.056306,287.21074727272725,281.01243673121564
2021-10-06 14:00:00,288.85001,289.85001,288.56,288.89999,2185769,,67.84261637574649,289.09245799999997,286.52573,288.46193983996346,286.6905033884297,289.12614866666667,287.6975216363636,281.3480610579036
2021-10-07 12:00:00,295.41739,296.16,295.14001,295.84341,1921876,,84.39617643252518,290.606678,287.47507,290.922429893309,288.354668226897,291.376466,289.3916452727273,285.4328673997921
2021-10-07 13:00:00,295.8425,296.64001,295.42001,295.54001,2499889,,82.23807153725184,291.79668000000004,288.76207,292.46162326220605,289.6610940038248,293.02091,290.857998,286.8955521987949
2021-10-07 14:00:00,295.54999,296.45999,295.41,296.01001,1725035,79.34626931739248,83.02267135923357,293.02668400000005,290.111072,293.6444188414707,290.81544236676575,294.4253533333333,292.17580527272725,287.76714966781185
2021-10-08 12:00:00,295.16,296.45001,295.10001,296.35709,1463401,79.8138259431598,83.64509300549301,294.530102,291.610282,294.5486425609805,291.8230146637174,295.53548866666665,293.3114449090909,288.26009239071647
