date,straddle_entry,straddle_exit,pl_points,pl_dollars
2021-10-25 11:00:00,13.89,15.802499999999998,-1.91,-191.25
2021-10-25 12:00:00,13.89,17.3625,-3.47,-347.25
2021-10-25 13:00:00,13.89,17.3625,-3.47,-347.25
2021-10-25 14:00:00,13.89,17.3625,-3.47,-347.25
2021-10-25 15:00:00,13.89,17.3625,-3.47,-347.25
2021-10-27 11:00:00,14.4,10.825,3.57,357.5
2021-10-27 12:00:00,14.4,10.175,4.23,422.5
2021-10-27 13:00:00,14.4,10.225,4.18,417.5
2021-10-27 14:00:00,14.4,12.425,1.98,197.5
2021-10-27 15:00:00,14.4,9.105,5.3,529.5
2021-10-29 11:00:00,16.8,21.0,-4.2,-420.0
2021-10-29 09:30:00,0.0,0.0,0.0,
2021-11-01 11:00:00,16.44,15.9,0.54,54.0
2021-11-01 12:00:00,16.44,18.5,-2.06,-206.0
2021-11-01 09:30:00,0.0,0.0,0.0,
2021-11-03 11:00:00,22.5,24.68,-2.18,-218.0
2021-11-03 12:00:00,22.5,23.7,-1.2,-120.0
2021-11-03 13:00:00,22.5,22.6,-0.1,-10.0
2021-11-03 14:00:00,22.5,25.84,-3.34,-334.0
2021-11-03 15:00:00,22.5,28.125,-5.62,-562.5
2021-11-05 11:00:00,15.3,11.600000000000001,3.7,370.0
2021-11-05 12:00:00,15.3,9.625,5.68,567.5
2021-11-05 13:00:00,15.3,8.075,7.23,722.5
2021-11-05 14:00:00,15.3,6.925,8.38,837.5
2021-11-05 15:00:00,15.3,6.625,8.68,867.5
2021-11-08 11:00:00,15.15,16.1625,-1.01,-101.25
2021-11-08 12:00:00,15.15,17.2625,-2.11,-211.25
2021-11-08 13:00:00,15.15,18.9375,-3.79,-378.75
2021-11-08 14:00:00,15.15,18.9375,-3.79,-378.75
2021-11-08 15:00:00,15.15,18.9375,-3.79,-378.75
2021-11-10 11:00:00,16.0,15.175,0.83,82.5
2021-11-10 12:00:00,16.0,13.075,2.93,292.5
2021-11-10 13:00:00,16.0,10.875,5.12,512.5
2021-11-10 14:00:00,16.0,8.775,7.23,722.5
2021-11-10 15:00:00,16.0,8.495,7.51,750.5
2021-11-12 11:00:00,15.64,14.15,1.49,149.0
2021-11-12 12:00:00,15.64,12.8,2.84,284.0
2021-11-12 13:00:00,15.64,13.0,2.64,264.0
2021-11-12 14:00:00,15.64,12.700000000000001,2.94,294.0
2021-11-12 09:30:00,0.0,0.0,0.0,
2021-11-15 11:00:00,13.7,11.725,1.98,197.5
2021-11-15 12:00:00,13.7,9.025,4.68,467.5
2021-11-15 13:00:00,13.7,8.325,5.38,537.5
2021-11-15 14:00:00,13.7,7.415,6.28,628.5
2021-11-15 15:00:00,13.7,7.275,6.43,642.5
2021-11-17 11:00:00,14.7,11.725,2.98,297.5
2021-11-17 12:00:00,14.7,10.245,4.46,445.5
2021-11-17 13:00:00,14.7,13.075,1.62,162.5
2021-11-17 14:00:00,14.7,10.375,4.32,432.5
2021-11-17 09:30:00,0.0,0.0,0.0,
2021-11-19 09:30:00,0.0,0.0,0.0,
2021-11-22 11:00:00,13.29,16.612499999999997,-3.32,-332.25
2021-11-22 12:00:00,13.29,16.612499999999997,-3.32,-332.25
2021-11-22 13:00:00,13.29,16.612499999999997,-3.32,-332.25
2021-11-22 14:00:00,13.29,16.612499999999997,-3.32,-332.25
2021-11-22 15:00:00,13.29,16.612499999999997,-3.32,-332.25
2021-11-24 11:00:00,23.67,29.5875,-5.92,-591.75
2021-11-24 12:00:00,23.67,29.5875,-5.92,-591.75
2021-11-24 13:00:00,23.67,29.5875,-5.92,-591.75
2021-11-24 14:00:00,23.67,29.5875,-5.92,-591.75
2021-11-24 09:30:00,0.0,0.0,0.0,
2021-11-26 11:00:00,25.85,20.0625,5.79,578.75
2021-11-26 12:00:00,25.85,17.2125,8.64,863.75
2021-11-26 09:30:00,0.0,0.0,0.0,
2021-11-29 11:00:00,24.92,21.975,2.94,294.5
2021-11-29 12:00:00,24.92,30.475,-5.56,-555.5
2021-11-29 09:30:00,0.0,0.0,0.0,
2021-12-01 09:30:00,0.0,0.0,0.0,
2021-12-03 11:00:00,42.4,31.6,10.8,1080.0
2021-12-03 12:00:00,42.4,27.7,14.7,1470.0
2021-12-03 13:00:00,42.4,27.65,14.75,1475.0
2021-12-03 14:00:00,42.4,26.1,16.3,1630.0
2021-12-03 15:00:00,42.4,25.27,17.13,1713.0
2021-12-06 11:00:00,40.59,50.7375,-10.15,-1014.75
2021-12-06 09:30:00,0.0,0.0,0.0,
2021-12-08 11:00:00,24.0,17.625,6.38,637.5
2021-12-08 12:00:00,24.0,20.145,3.86,385.5
2021-12-08 13:00:00,24.0,20.625,3.38,337.5
2021-12-08 14:00:00,24.0,21.025,2.97,297.5
2021-12-08 15:00:00,24.0,25.095,-1.1,-109.5
2021-12-10 11:00:00,20.3,25.375,-5.07,-507.5
2021-12-10 12:00:00,20.3,25.375,-5.07,-507.5
2021-12-10 13:00:00,20.3,25.375,-5.07,-507.5
2021-12-10 14:00:00,20.3,25.375,-5.07,-507.5
2021-12-10 15:00:00,20.3,25.375,-5.07,-507.5
2021-12-13 11:00:00,22.990000000000002,20.675,2.32,231.5
2021-12-13 12:00:00,22.990000000000002,17.175,5.81,581.5
2021-12-13 13:00:00,22.990000000000002,16.725,6.26,626.5
2021-12-13 14:00:00,22.990000000000002,16.375,6.62,661.5
2021-12-13 15:00:00,22.990000000000002,17.475,5.52,551.5
2021-12-15 09:30:00,0.0,0.0,0.0,
2021-12-17 09:30:00,0.0,0.0,0.0,
2021-12-20 11:00:00,37.7,28.33,9.37,937.0
2021-12-20 12:00:00,37.7,28.65,9.05,905.0
2021-12-20 13:00:00,37.7,24.95,12.75,1275.0
2021-12-20 14:00:00,37.7,29.45,8.25,825.0
2021-12-20 15:00:00,37.7,29.85,7.85,785.0
2021-12-22 11:00:00,21.65,27.0625,-5.41,-541.25
2021-12-22 09:30:00,0.0,0.0,0.0,
2021-12-27 11:00:00,16.9,13.195,3.7,370.5
2021-12-27 12:00:00,16.9,12.575,4.32,432.5
2021-12-27 09:30:00,0.0,0.0,0.0,
2021-12-29 11:00:00,16.65,16.575,0.07,7.5
2021-12-29 12:00:00,16.65,11.975,4.68,467.5
2021-12-29 13:00:00,16.65,12.265,4.38,438.5
2021-12-29 14:00:00,16.65,13.175,3.47,347.5
2021-12-29 15:00:00,16.65,13.975,2.68,267.5
2021-12-31 11:00:00,19.9,19.8875,0.01,1.25
2021-12-31 12:00:00,19.9,16.677500000000002,3.22,322.25
2021-12-31 13:00:00,19.9,20.4875,-0.59,-58.75
2021-12-31 14:00:00,19.9,21.6875,-1.79,-178.75
2021-12-31 15:00:00,19.9,20.927500000000002,-1.03,-102.75
2022-01-03 11:00:00,20.45,25.5625,-5.11,-511.25
2022-01-03 12:00:00,20.45,25.5625,-5.11,-511.25
2022-01-03 09:30:00,0.0,0.0,0.0,
2022-01-05 11:00:00,18.5,23.125,-4.62,-462.5
2022-01-05 12:00:00,18.5,23.125,-4.62,-462.5
2022-01-05 13:00:00,18.5,23.125,-4.62,-462.5
2022-01-05 14:00:00,18.5,23.125,-4.62,-462.5
2022-01-05 15:00:00,18.5,23.125,-4.62,-462.5
2022-01-07 11:00:00,23.95,17.0375,6.91,691.25
2022-01-07 12:00:00,23.95,20.8375,3.11,311.25
2022-01-07 13:00:00,23.95,17.4875,6.46,646.25
2022-01-07 14:00:00,23.95,16.9875,6.96,696.25
2022-01-07 15:00:00,23.95,17.1875,6.76,676.25
2022-01-10 11:00:00,32.8,26.625,6.17,617.5
2022-01-10 12:00:00,32.8,31.884999999999998,0.91,91.5
2022-01-10 13:00:00,32.8,30.525,2.27,227.5
2022-01-10 09:34:00,0.0,0.0,0.0,
2022-01-12 11:00:00,24.799999999999997,19.75,5.05,505.0
2022-01-12 12:00:00,24.799999999999997,18.15,6.65,665.0
2022-01-12 13:00:00,24.799999999999997,18.75,6.05,605.0
2022-01-12 14:00:00,24.799999999999997,14.7,10.1,1010.0
2022-01-12 15:00:00,24.799999999999997,14.09,10.71,1071.0
2022-01-14 11:00:00,33.5,29.8,3.7,370.0
2022-01-14 12:00:00,33.5,26.78,6.72,672.0
2022-01-14 13:00:00,33.5,20.2,13.3,1330.0
2022-01-14 14:00:00,33.5,22.2,11.3,1130.0
2022-01-14 15:00:00,33.5,22.7,10.8,1080.0
2022-01-19 11:00:00,34.6,26.05,8.55,855.0
2022-01-19 12:00:00,34.6,26.05,8.55,855.0
2022-01-19 13:00:00,34.6,24.95,9.65,965.0
2022-01-19 14:00:00,34.6,22.65,11.95,1195.0
2022-01-19 09:30:00,0.0,0.0,0.0,
2022-01-21 11:00:00,38.5,48.125,-9.62,-962.5
2022-01-21 12:00:00,38.5,48.125,-9.62,-962.5
2022-01-21 13:00:00,38.5,48.125,-9.62,-962.5
2022-01-21 14:00:00,38.5,48.125,-9.62,-962.5
2022-01-21 15:00:00,38.5,48.125,-9.62,-962.5
2022-01-24 11:00:00,61.900000000000006,57.47,4.43,443.0
