date,straddle_entry,straddle_exit,pl_points,pl_dollars
2021-10-25 11:00:00,13.89,11.41,2.48,248.0
2021-10-25 12:00:00,13.89,14.8,-0.91,-91.0
2021-10-25 13:00:00,13.89,14.15,-0.26,-26.0
2021-10-25 14:00:00,13.89,14.0,-0.11,-11.0
2021-10-25 15:00:00,13.89,13.75,0.14,14.0
2021-10-27 11:00:00,14.4,13.875,0.53,52.5
2021-10-27 12:00:00,14.4,13.224999999999998,1.18,117.5
2021-10-27 13:00:00,14.4,13.274999999999999,1.13,112.5
2021-10-27 14:00:00,14.4,15.474999999999998,-1.07,-107.5
2021-10-27 15:00:00,14.4,12.155,2.25,224.5
2021-10-29 11:00:00,16.8,15.799999999999999,1.0,100.0
2021-10-29 09:30:00,0.0,0.0,0.0,
2021-11-01 11:00:00,16.44,14.0,2.44,244.0
2021-11-01 12:00:00,16.44,12.5,3.94,394.0
2021-11-01 09:30:00,0.0,0.0,0.0,
2021-11-03 11:00:00,22.5,21.68,0.82,82.0
2021-11-03 12:00:00,22.5,20.6,1.9,190.0
2021-11-03 13:00:00,22.5,20.17,2.33,233.0
2021-11-03 14:00:00,22.5,19.9,2.6,260.0
2021-11-03 15:00:00,22.5,22.135,0.36,36.5
2021-11-05 11:00:00,15.3,11.600000000000001,3.7,370.0
2021-11-05 12:00:00,15.3,10.8,4.5,450.0
2021-11-05 13:00:00,15.3,10.525,4.78,477.5
2021-11-05 14:00:00,15.3,9.375000000000002,5.92,592.5
2021-11-05 15:00:00,15.3,9.075000000000001,6.22,622.5
2021-11-08 11:00:00,15.15,12.57,2.58,258.0
2021-11-08 12:00:00,15.15,10.4,4.75,475.0
2021-11-08 13:00:00,15.15,9.42,5.73,573.0
2021-11-08 14:00:00,15.15,7.8,7.35,735.0
2021-11-08 15:00:00,15.15,8.22,6.93,693.0
2021-11-10 11:00:00,16.0,13.3,2.7,270.0
2021-11-10 12:00:00,16.0,10.600000000000001,5.4,540.0
2021-11-10 13:00:00,16.0,14.225,1.78,177.5
2021-11-10 14:00:00,16.0,12.125,3.88,387.5
2021-11-10 15:00:00,16.0,11.844999999999999,4.16,415.5
2021-11-12 11:00:00,15.64,19.11,-3.47,-347.0
2021-11-12 12:00:00,15.64,17.759999999999998,-2.12,-212.0
2021-11-12 13:00:00,15.64,17.96,-2.32,-232.0
2021-11-12 14:00:00,15.64,17.66,-2.02,-202.0
2021-11-12 09:30:00,0.0,0.0,0.0,
2021-11-15 11:00:00,13.7,14.375,-0.67,-67.5
2021-11-15 12:00:00,13.7,11.675,2.03,202.5
2021-11-15 13:00:00,13.7,10.975,2.72,272.5
